178,179,13.038404810405298,100.0
179,180,7.615773105863909,100.0
180,181,9.219544457292887,100.0
181,182,37.013511046643494,100.0
182,99,24.698178070456937,80.0
94,124,12.041594578792296,100.0
124,125,12.041594578792296,80.0
125,126,12.083045973594572,80.0
126,127,12.206555615733702,80.0
127,96,12.529964086141668,80.0
96,142,13.0,60.0
142,143,14.866068747318506,60.0
143,144,11.40175425099138,60.0
144,175,8.94427190999916,100.0
175,174,24.0,100.0
174,173,25.0,100.0
93,173,26.476404589747453,80.0
93,373,14.7648230602334,80.0
373,374,13.038404810405298,80.0
374,375,16.97056274847714,80.0
379,375,11.0,80.0
379,154,8.06225774829855,80.0
154,155,11.40175425099138,80.0
155,156,16.15549442140351,80.0
156,157,13.601470508735444,80.0
157,91,22.561028345356956,80.0
91,92,15.620499351813308,80.0
379,153,8.94427190999916,100.0
153,152,13.038404810405298,100.0
152,151,11.704699910719626,100.0
151,150,14.317821063276353,100.0
150,149,13.0,100.0
149,148,11.0,100.0
148,97,12.041594578792296,100.0
144,145,8.602325267042627,80.0
145,146,16.64331697709324,80.0
146,147,10.770329614269007,80.0
147,97,18.027756377319946,80.0
97,177,15.231546211727817,80.0
177,176,14.212670403551895,80.0
176,225,16.492422502470642,80.0
98,225,6.4031242374328485,80.0
90,168,19.026297590440446,100.0
168,169,13.341664064126334,100.0
169,170,26.1725046566048,100.0
170,171,8.94427190999916,100.0
171,94,18.110770276274835,100.0
94,172,17.029386365926403,80.0
172,131,15.524174696260024,80.0
118,88,21.213203435596427,80.0
88,387,14.7648230602334,80.0
387,121,8.06225774829855,80.0
256,121,17.72004514666935,100.0
256,257,18.384776310850235,100.0
226,257,14.142135623730951,100.0
351,352,11.40175425099138,100.0
121,351,11.704699910719626,80.0
352,87,16.278820596099706,80.0
87,302,10.816653826391969,80.0
302,301,9.433981132056603,80.0
301,300,9.055385138137417,80.0
300,299,9.899494936611665,80.0
299,226,9.486832980505138,80.0
226,303,16.1245154965971,80.0
303,227,20.615528128088304,100.0
226,258,17.11724276862369,100.0
304,227,18.681541692269406,80.0
258,259,20.615528128088304,80.0
259,260,16.401219466856727,80.0
260,85,22.090722034374522,80.0
85,305,19.235384061671343,80.0
305,304,15.132745950421556,80.0
85,308,17.029386365926403,80.0
308,307,13.45362404707371,80.0
307,306,21.0,80.0
306,76,23.345235059857504,80.0
76,53,29.017236257093817,80.0
53,266,15.231546211727817,80.0
266,56,23.769728648009426,80.0
56,388,13.152946437965905,80.0
389,388,8.602325267042627,80.0
263,389,8.94427190999916,80.0
263,262,20.248456731316587,80.0
262,86,19.72308292331602,80.0
86,261,17.029386365926403,80.0
261,85,20.248456731316587,80.0
392,56,14.7648230602334,60.0
392,393,10.295630140987,60.0
393,394,9.899494936611665,60.0
394,86,10.0,60.0
205,336,15.132745950421556,100.0
336,73,22.360679774997898,100.0
371,372,11.704699910719626,100.0
372,104,13.038404810405298,100.0
104,189,23.769728648009426,100.0
189,188,12.041594578792296,100.0
188,376,8.06225774829855,100.0
376,191,21.02379604162864,100.0
191,370,18.867962264113206,100.0
89,183,14.035668847618199,80.0
183,184,17.46424919657298,80.0
184,77,14.317821063276353,80.0
77,198,16.55294535724685,80.0
198,78,20.0,80.0
78,199,16.1245154965971,80.0
199,200,14.7648230602334,80.0
200,66,8.94427190999916,80.0
66,67,19.4164878389476,80.0
67,68,11.661903789690601,80.0
68,208,12.36931687685298,80.0
208,209,13.45362404707371,80.0
209,46,17.46424919657298,80.0
81,200,15.132745950421556,80.0
201,81,9.055385138137417,80.0
202,201,13.038404810405298,80.0
83,202,11.045361017187261,80.0
83,82,15.620499351813308,80.0
82,201,15.620499351813308,80.0
82,359,10.816653826391969,80.0
359,79,9.486832980505138,80.0
79,360,14.212670403551895,80.0
360,378,7.0710678118654755,80.0
378,361,5.830951894845301,80.0
361,362,9.219544457292887,80.0
362,183,13.152946437965905,80.0
185,186,11.180339887498949,80.0
186,187,11.40175425099138,80.0
187,376,6.082762530298219,80.0
378,377,14.142135623730951,80.0
377,376,16.15549442140351,80.0
189,190,13.601470508735444,80.0
190,191,10.816653826391969,80.0
191,192,28.071337695236398,100.0
192,88,8.06225774829855,80.0
192,193,13.152946437965905,80.0
193,194,11.180339887498949,80.0
194,84,15.811388300841896,80.0
84,103,19.235384061671343,80.0
103,104,20.024984394500787,80.0
104,80,22.561028345356956,80.0
84,370,24.698178070456937,80.0
0,235,18.788294228055936,100.0
235,2,11.40175425099138,100.0
2,236,13.601470508735444,100.0
236,3,6.708203932499369,100.0
3,237,14.142135623730951,100.0
237,23,12.165525060596439,100.0
23,22,12.041594578792296,100.0
1,0,8.246211251235321,100.0
18,1,7.615773105863909,100.0
19,18,4.123105625617661,100.0
19,242,14.866068747318506,100.0
242,353,17.08800749063506,100.0
353,25,9.486832980505138,100.0
25,40,21.400934559032695,100.0
40,316,7.810249675906654,100.0
316,274,13.45362404707371,100.0
4,0,10.04987562112089,100.0
4,231,17.4928556845359,100.0
231,230,13.152946437965905,100.0
230,229,13.152946437965905,100.0
229,7,11.0,100.0
7,228,9.055385138137417,100.0
228,8,10.295630140987,100.0
8,9,10.04987562112089,100.0
9,11,8.06225774829855,100.0
11,10,6.082762530298219,100.0
4,233,34.48187929913333,80.0
233,5,11.661903789690601,80.0
5,6,18.027756377319946,80.0
231,232,12.806248474865697,80.0
232,233,13.45362404707371,80.0
5,234,16.64331697709324,80.0
234,7,15.0,80.0
0,20,31.064449134018133,100.0
20,243,12.806248474865697,100.0
243,26,17.88854381999832,100.0
26,27,23.706539182259394,100.0
27,38,24.020824298928627,100.0
236,24,37.64306044943742,100.0
24,239,14.035668847618199,100.0
58,57,21.95449840010015,100.0
41,47,29.966648127543394,100.0
278,277,10.295630140987,100.0
49,324,18.110770276274835,100.0
197,75,9.055385138137417,100.0
75,327,13.152946437965905,100.0
210,46,12.083045973594572,80.0
210,211,19.313207915827967,80.0
211,212,11.180339887498949,80.0
212,42,7.615773105863909,80.0
212,213,9.486832980505138,80.0
213,43,7.0,80.0
213,214,8.06225774829855,80.0
214,44,5.0990195135927845,80.0
214,215,12.041594578792296,80.0
215,216,15.297058540778355,80.0
216,217,21.587033144922902,80.0
217,15,10.198039027185569,80.0
15,218,9.433981132056603,80.0
218,219,9.219544457292887,80.0
219,13,10.0,80.0
13,220,12.165525060596439,80.0
220,221,14.142135623730951,80.0
221,32,14.035668847618199,80.0
221,223,6.4031242374328485,80.0
223,222,19.79898987322333,80.0
222,14,11.045361017187261,80.0
14,13,10.63014581273465,80.0
12,222,13.0,80.0
11,224,17.72004514666935,80.0
224,222,14.212670403551895,80.0
22,241,12.529964086141668,60.0
241,240,13.601470508735444,60.0
240,58,25.079872407968907,80.0
239,240,12.0,80.0
22,238,13.45362404707371,80.0
238,24,15.231546211727817,80.0
25,273,20.09975124224178,80.0
273,24,18.027756377319946,80.0
2,242,19.209372712298546,80.0
242,20,16.0312195418814,80.0
20,231,31.144823004794873,80.0
226,346,19.1049731745428,60.0
346,347,7.211102550927978,60.0
347,348,13.45362404707371,60.0
348,349,9.219544457292887,60.0
349,350,6.708203932499369,60.0
350,84,10.770329614269007,60.0
342,343,14.317821063276353,80.0
343,100,3.0,80.0
343,344,17.69180601295413,80.0
344,345,10.295630140987,80.0
345,226,15.0,80.0
342,196,10.295630140987,80.0
196,195,11.180339887498949,80.0
195,84,17.4928556845359,80.0
197,342,6.324555320336759,80.0
341,197,10.0,80.0
341,340,12.806248474865697,80.0
340,339,12.649110640673518,80.0
339,338,10.0,80.0
338,337,9.486832980505138,80.0
337,73,15.231546211727817,80.0
205,71,30.610455730027933,80.0
71,72,19.313207915827967,80.0
72,73,33.0,80.0
324,72,7.615773105863909,80.0
324,325,29.546573405388315,80.0
325,74,19.1049731745428,80.0
49,49,0.0,80.0
49,279,6.0,80.0
279,326,26.248809496813376,80.0
326,74,23.853720883753127,80.0
279,278,7.0710678118654755,80.0
277,276,28.071337695236398,80.0
276,275,13.038404810405298,80.0
275,40,21.02379604162864,80.0
274,55,13.038404810405298,80.0
55,39,21.633307652783937,80.0
39,265,13.92838827718412,80.0
265,53,13.416407864998739,80.0
39,369,18.027756377319946,80.0
369,51,25.0,80.0
51,74,25.019992006393608,80.0
51,326,14.866068747318506,80.0
51,76,24.331050121192877,80.0
55,54,16.492422502470642,60.0
4,29,27.202941017470888,80.0
29,16,26.870057685088806,80.0
16,328,17.72004514666935,80.0
328,26,14.142135623730951,80.0
26,244,19.697715603592208,80.0
244,246,21.095023109728988,80.0
246,26,19.0,80.0
16,32,43.41658669218482,80.0
17,27,34.828149534535996,80.0
17,390,21.2602916254693,80.0
390,354,10.04987562112089,80.0
354,355,6.708203932499369,80.0
355,32,21.02379604162864,80.0
330,329,14.212670403551895,80.0
9,330,18.867962264113206,80.0
11,390,18.601075237738275,80.0
32,356,12.529964086141668,80.0
356,36,25.079872407968907,80.0
36,37,5.830951894845301,80.0
38,37,7.615773105863909,80.0
25,245,12.165525060596439,80.0
245,244,13.601470508735444,80.0
25,247,11.180339887498949,80.0
247,248,10.63014581273465,80.0
248,249,13.038404810405298,80.0
249,250,10.04987562112089,80.0
250,251,10.295630140987,80.0
251,47,14.866068747318506,80.0
59,38,8.246211251235321,80.0
59,246,19.79898987322333,80.0
24,315,13.601470508735444,80.0
315,316,19.209372712298546,80.0
24,272,22.20360331117452,80.0
272,271,22.20360331117452,80.0
271,39,15.132745950421556,80.0
58,268,21.095023109728988,80.0
268,269,10.198039027185569,80.0
269,270,12.041594578792296,80.0
270,271,7.211102550927978,80.0
39,311,21.470910553583888,80.0
311,312,13.341664064126334,80.0
312,313,18.027756377319946,80.0
313,314,15.620499351813308,80.0
314,57,7.810249675906654,80.0
264,314,10.63014581273465,80.0
264,263,22.825424421026653,80.0
76,391,13.152946437965905,80.0
391,327,15.264337522473747,80.0
308,101,13.416407864998739,80.0
101,309,13.601470508735444,80.0
309,310,19.235384061671343,80.0
310,197,13.601470508735444,80.0
73,371,21.18962010041709,80.0
80,323,6.324555320336759,80.0
323,322,12.36931687685298,80.0
321,322,8.06225774829855,80.0
320,321,12.727922061357855,80.0
319,320,11.704699910719626,80.0
336,319,15.033296378372908,80.0
205,204,10.770329614269007,80.0
204,203,20.518284528683193,80.0
203,69,16.278820596099706,80.0
69,66,24.839484696748443,80.0
69,202,38.28837943815329,80.0
380,69,16.55294535724685,80.0
380,62,21.400934559032695,80.0
62,63,9.486832980505138,80.0
63,207,11.180339887498949,80.0
207,70,15.0,80.0
70,206,12.165525060596439,80.0
206,205,16.1245154965971,80.0
63,382,20.615528128088304,80.0
382,60,19.026297590440446,80.0
60,61,15.524174696260024,80.0
61,381,20.223748416156685,80.0
381,206,16.15549442140351,80.0
61,385,10.198039027185569,80.0
385,334,9.433981132056603,80.0
334,335,15.297058540778355,80.0
335,336,21.400934559032695,80.0
334,368,13.038404810405298,80.0
368,50,11.704699910719626,80.0
50,367,17.0,80.0
367,368,17.029386365926403,80.0
39,267,18.601075237738275,80.0
267,52,13.038404810405298,80.0
52,279,28.600699292150182,80.0
47,252,12.041594578792296,80.0
252,253,8.94427190999916,80.0
253,49,15.132745950421556,80.0
41,105,25.0,80.0
105,50,17.46424919657298,80.0
41,331,11.40175425099138,80.0
331,332,12.529964086141668,80.0
332,333,21.540659228538015,80.0
333,50,28.0178514522438,80.0
48,333,7.280109889280518,80.0
384,48,11.045361017187261,80.0
35,384,15.811388300841896,80.0
46,366,16.55294535724685,80.0
365,366,18.788294228055936,80.0
65,365,11.0,80.0
363,65,14.422205101855956,80.0
64,363,20.223748416156685,80.0
64,60,28.653097563788805,80.0
217,255,12.806248474865697,80.0
255,33,9.433981132056603,80.0
33,358,9.433981132056603,80.0
358,357,21.0,80.0
15,357,28.160255680657446,80.0
356,357,10.63014581273465,80.0
33,254,14.422205101855956,80.0
254,35,14.212670403551895,80.0
35,34,20.024984394500787,80.0
34,37,24.839484696748443,80.0
35,364,15.297058540778355,80.0
364,363,18.027756377319946,80.0
33,317,16.278820596099706,80.0
317,318,18.027756377319946,80.0
318,45,10.770329614269007,80.0
45,65,15.264337522473747,80.0
45,383,12.529964086141668,80.0
383,213,13.038404810405298,80.0
37,395,17.0,80.0
395,396,9.899494936611665,60.0
396,397,9.433981132056603,60.0
397,48,18.0,60.0
48,60,24.020824298928627,80.0
333,61,19.313207915827967,80.0
401,63,14.0,80.0
366,401,14.317821063276353,80.0
401,64,15.811388300841896,80.0
62,398,9.899494936611665,80.0
398,399,10.0,80.0
399,68,17.029386365926403,80.0
380,400,16.1245154965971,80.0
400,67,19.235384061671343,80.0
59,41,18.601075237738275,100.0
102,376,19.235384061671343,80.0
49,367,17.0,60.0
21,353,6.708203932499369,60.0
244,402,7.810249675906654,60.0
402,403,7.615773105863909,60.0
403,249,8.602325267042627,60.0
328,405,12.041594578792296,80.0
405,243,10.44030650891055,80.0
243,404,15.524174696260024,80.0
404,25,20.591260281974,80.0
27,28,9.899494936611665,60.0
32,31,13.038404810405298,80.0
31,30,7.211102550927978,80.0
30,15,16.278820596099706,80.0
221,30,12.36931687685298,80.0
85,407,26.0,80.0
407,406,13.45362404707371,80.0
82,78,25.238858928247925,80.0
378,77,22.80350850198276,80.0
74,327,15.811388300841896,80.0
7,408,16.401219466856727,80.0
408,409,14.142135623730951,80.0
409,16,9.055385138137417,80.0
329,409,10.295630140987,80.0
185,183,14.866068747318506,80.0
83,189,26.68332812825267,80.0
36,357,30.066592756745816,80.0
80,189,24.08318915758459,80.0
9,11,8.06225774829855,80.0
10,10,0.0,80.0
65,64,19.209372712298546,60.0
70,410,17.029386365926403,80.0
410,380,13.038404810405298,80.0
64,63,13.92838827718412,80.0
411,47,9.433981132056603,60.0
105,411,15.297058540778355,60.0
